uid;username;user_spend_time;60 saniye;300 saniye;600 saniye;Socket ile 60;Socket ile 300;Socket ile 600;role
1384921;anes.kerim.arik;3630;3034;5380;6402;3611;5646;6365;ROLE_STUDENT
1384922;yade.beril.yurtcu;2570;2114;3455;5358;2396;3484;4874;ROLE_STUDENT
1384923;ece.nil.ciynekli;7272;879;1365;2735;947;1371;2741;ROLE_STUDENT
1384924;ali.coskun36;4365;3226;7544;9598;5311;7425;8125;ROLE_STUDENT
1384925;mustafa.ruzgar.oter;3086;1850;4146;5702;1944;4115;5671;ROLE_STUDENT
1384926;ayaz.durmaz;2631;785;1409;2926;773;1397;2914;ROLE_STUDENT
1384927;eylul.aysem.uzun;797;890;1719;1719;1331;1580;1580;ROLE_STUDENT
1384928;emre.mager;3070;7091;13421;17398;7091;13421;17398;ROLE_STUDENT
1384929;muge.tuncer;4711;2127;4829;7209;3023;4758;7138;ROLE_STUDENT
1384930;masal.kutluca;6673;3754;9296;12846;5823;9694;12428;ROLE_STUDENT
1384931;lara.burhan;2337;5382;9582;11574;5300;8380;9927;ROLE_STUDENT
1384932;eva.selin.tekin;3751;3211;5817;7096;3455;5701;6980;ROLE_STUDENT
1384933;can.toprak.yildirim;2875;1491;2929;2929;2008;2929;2929;ROLE_STUDENT
1384934;asel.korkmaz2;1887;7580;15384;18127;7502;14662;16915;ROLE_STUDENT
1384935;lina.kendigelen;3325;4758;11287;19737;4944;11473;19012;ROLE_STUDENT
1384936;ali.kemal.guler2;789;1531;3605;4604;1509;3304;4303;ROLE_STUDENT
1384938;berra.temiz2;0;152;500;500;152;500;500;ROLE_STUDENT
1384939;belcin.cemre.cetin;6117;1434;5912;8592;1470;5948;8628;ROLE_STUDENT
1384946;beren.eda.ocal2;477;308;860;860;308;860;860;ROLE_STUDENT
1384947;nisanur.karazeybek;596;285;348;348;245;308;308;ROLE_STUDENT
1384948;zeynep.ipor;9718;3221;6326;8272;3228;5879;7508;ROLE_STUDENT
1384949;zeynep.elida.yesil;429;442;689;1102;442;689;1102;ROLE_STUDENT
1384952;egemen.ay;1321;511;687;687;487;663;663;ROLE_STUDENT
1384953;feriha.aydogar;879;374;657;1078;374;657;1078;ROLE_STUDENT
1384954;ahmet.onur.aydogar;253;63;588;588;257;257;257;ROLE_STUDENT
1384956;busra.alan5;6333;2835;6092;7617;2925;5455;6980;ROLE_STUDENT
1384957;giray.volkan;903;193;270;270;193;270;270;ROLE_STUDENT
1384959;mustafa.adil.guctelin;3322;472;664;1657;545;660;1653;ROLE_STUDENT
1384962;elif.coskun37;207;188;188;188;188;188;188;ROLE_STUDENT
1384964;ege.yolcu;395;110;110;110;110;110;110;ROLE_STUDENT
1384969;kutay.filibelioglu;11787;3428;6830;8033;4308;6584;7787;ROLE_STUDENT
1384970;caglar.erogluer;8464;2776;9192;12128;4140;7925;10165;ROLE_STUDENT
1384971;ekin.yildiz13;321;106;471;471;106;471;471;ROLE_STUDENT
1384972;eyup.cetinkaya9;0;0;0;0;0;0;0;ROLE_STUDENT
1384975;selim.bora.baytekin;13618;6331;13133;15477;7207;13567;15911;ROLE_STUDENT
1384978;ata.kolat;1129;622;1423;2106;622;1423;2106;ROLE_STUDENT
1384980;cinar.yalcinkaya;5337;1576;2418;2418;1527;2369;2369;ROLE_STUDENT
1384989;ekin.celebi4;0;0;0;0;0;0;0;ROLE_STUDENT
1384990;toprak.hava;686;252;393;393;305;384;384;ROLE_STUDENT
1384991;mahmut.baran.temizer.;3017;348;1455;2216;348;1455;2216;ROLE_STUDENT
1384995;mira.nalbant;1296;1390;2777;3105;2300;3190;3190;ROLE_STUDENT
1384997;ege.turhal;154;3706;5716;6978;3467;5235;6497;ROLE_STUDENT
1384999;melis.taskin9;445;576;710;710;554;554;554;ROLE_STUDENT
1385000;ada.bahar.acil;298;290;484;484;366;494;494;ROLE_STUDENT
1385001;mert.kocabiyik5;53;1359;2876;3878;1365;2882;3884;ROLE_STUDENT
1385002;miray.ikra.kucukgokce;1872;1364;3710;4456;2193;4182;4928;ROLE_STUDENT
1385003;lidya.arpat;2400;2142;6096;7228;2995;6235;7367;ROLE_STUDENT
1385004;yigithan.bostan;323;618;1589;1589;1141;1408;1408;ROLE_STUDENT
1385005;lina.ozer4;1306;9545;17017;22999;9678;17019;21985;ROLE_STUDENT
1385006;toprak.cakal2;102;220;422;422;220;220;220;ROLE_STUDENT
1385007;ada.eravci;1586;1212;2542;2542;1419;2139;2139;ROLE_STUDENT
1385008;asil.gunes;477;1062;1504;2060;1408;1766;2322;ROLE_STUDENT
1385009;ruzgar.gorel;1530;2914;5625;6975;3053;5625;6975;ROLE_STUDENT
1385010;nedim.efe.balik;1004;2923;5539;9440;2659;5211;9112;ROLE_STUDENT
1385011;gokturk.gokcen;848;2250;4200;5687;2250;4200;5687;ROLE_STUDENT
1385012;idil.baygin;20;275;860;2515;263;848;2161;ROLE_STUDENT
1385014;hakan.atici2;517;1027;2574;2972;1027;2574;2972;ROLE_STUDENT
1385015;ada.sanvar;333;1584;2555;3486;1412;2220;2698;ROLE_STUDENT
1385017;mustafa.akce;2082;1038;1770;4104;1038;1770;4104;ROLE_STUDENT
1385020;elis.teke;6330;5657;10997;13693;5803;10564;13260;ROLE_STUDENT
1385021;demir.baslar;5397;5521;9740;13388;5857;9672;12791;ROLE_STUDENT
1385022;ilay.yekbun.aran;337;630;1653;2163;630;1653;2163;ROLE_STUDENT
1385023;yekta.emir.kaya;1015;731;1246;1693;1431;1671;1671;ROLE_STUDENT
1385024;zeynep.kurtulus14;5182;3586;9293;12773;4748;8978;12458;ROLE_STUDENT
1385025;atlas.sinirdere;378;1122;1302;1302;401;511;511;ROLE_STUDENT
1385026;yusuf.furkan.tastepe;1049;1179;1562;1888;1790;1909;1909;ROLE_STUDENT
1385027;almila.kocabicak;355;170;265;265;170;265;265;ROLE_STUDENT
1385029;gunes.kiper;794;787;1425;1830;898;1425;1830;ROLE_STUDENT
1385030;gulce.guneri2;1436;1051;2319;2319;1278;2185;2185;ROLE_STUDENT
1385031;omer.kuzey.baylan;6164;2669;5241;7998;2669;5241;7998;ROLE_STUDENT
1385032;bilge.ozdemir17;3415;3687;6553;6959;4266;6359;6765;ROLE_STUDENT
1385035;derin.uzay;3024;5406;10387;13975;5693;9770;11726;ROLE_STUDENT
1385036;bugra.durmaz2;528;1586;2976;3528;1586;2976;3528;ROLE_STUDENT
1385037;asli.demir39;1056;1320;3211;4010;1685;3576;3998;ROLE_STUDENT
1385038;asel.bagdatli;343;2090;3024;3675;2161;3026;3677;ROLE_STUDENT
1385039;mehmet.doruk.peynirci;992;947;1365;1365;1010;1365;1365;ROLE_STUDENT
1385040;bilge.ceylan10;7864;4304;8981;10798;11709;12536;13030;ROLE_STUDENT
1385043;ozgur.efe.buyuk;625;1910;3508;4401;1958;3201;4094;ROLE_STUDENT
1385044;zeynep.ela.aksoy;3080;3947;7613;9486;4535;7618;9491;ROLE_STUDENT
1385046;can.erdogan20;1060;990;2016;3641;990;2016;3641;ROLE_STUDENT
1385049;aren.kose;79;296;296;296;296;296;296;ROLE_STUDENT
1385050;bilge.lidya.ozdemir;927;822;1332;2158;822;1332;1849;ROLE_STUDENT
1385052;ipek.ela.topsakal;7164;2696;7147;10564;3073;7181;10598;ROLE_STUDENT
1385053;bilge.ozer9;314;324;324;324;324;324;324;ROLE_STUDENT
1385054;pelin.erdogan12;0;410;902;1352;410;902;1352;ROLE_STUDENT
1385055;tugsem.tiga;0;250;578;578;250;578;578;ROLE_STUDENT
1385058;oyku.melis.baysal;87;509;949;949;509;949;949;ROLE_STUDENT
1385059;lara.adiyaman;2286;2201;5360;9518;2103;5262;9420;ROLE_STUDENT
1385060;arya.kut;2020;3182;7462;10360;3629;5977;8534;ROLE_STUDENT
1385061;asli.melek.islek;554;1461;3343;4465;1527;3300;4422;ROLE_STUDENT
1385062;omer.gulsever2;0;231;231;231;201;201;201;ROLE_STUDENT
1385063;tuna.turk4;2489;2384;5966;8577;2588;5662;8273;ROLE_STUDENT
1385064;defne.cavrar;6250;2981;8431;11969;6046;9317;12216;ROLE_STUDENT
1385065;mirza.ceylan;2312;1040;2575;4476;1039;2323;4224;ROLE_STUDENT
1385066;mert.yemisci;13052;2043;6392;12255;2072;6298;12161;ROLE_STUDENT
1385067;sidelya.mise;5747;2088;7250;11225;2036;7099;11074;ROLE_STUDENT
1385068;arda.keresteci;2306;2419;3195;3524;2302;2964;3293;ROLE_STUDENT
1385069;duru.ertekin2;3221;2393;5024;7084;2396;5027;7087;ROLE_STUDENT
1385070;tunay.kerem.bingul;830;917;2116;4543;1298;1714;2486;ROLE_STUDENT
1385071;zumra.tofur;1355;2241;4233;7057;2205;4120;6944;ROLE_STUDENT
1385072;cansu.ercan;3755;1611;3137;5016;1774;3137;5016;ROLE_STUDENT
1385073;aylin.yavuz7;5725;2775;7055;12840;3846;7258;12202;ROLE_STUDENT
1385074;elmira.bahadir;5665;2434;5379;8104;2424;5302;7491;ROLE_STUDENT
1385075;cihangir.yuksel;653;1054;1682;2085;1019;1478;1881;ROLE_STUDENT
1385076;ali.omer.alkan;4860;2088;5398;7259;2159;4895;6756;ROLE_STUDENT
1385077;tuana.kurtulmus;1591;2686;5401;8255;3001;5625;8479;ROLE_STUDENT
1385078;doga.kenar;1523;881;2296;3283;893;2202;3189;ROLE_STUDENT
1385079;azra.mete2;2921;1598;3626;4858;2092;3617;4849;ROLE_STUDENT
1385080;azra.sahin18;3150;2218;4699;6737;2802;5006;6649;ROLE_STUDENT
1385081;mirza.mert.tuga;1871;2728;5584;9229;2775;5472;8315;ROLE_STUDENT
1385082;engin.toprak.sahinel;3529;3597;8242;11460;3728;6928;9718;ROLE_STUDENT
1385084;melek.alya.demircili;1608;1264;2326;3873;1219;2281;3828;ROLE_STUDENT
1385085;nil.feraye.eren;2555;1880;2963;5179;1852;2859;5075;ROLE_STUDENT
1385086;rasit.eren.unlu;483;496;1160;1160;496;1160;1160;ROLE_STUDENT
1385087;derin.akkilic;5349;2496;5086;7626;2366;4820;7360;ROLE_STUDENT
1385089;mehmet.cagan.karakurt;4198;1398;4891;5770;2892;4944;5823;ROLE_STUDENT
1385090;emir.selim.sezer;392;323;879;879;323;879;879;ROLE_STUDENT
1385091;onur.emet;3001;1427;2561;6320;1409;2543;6302;ROLE_STUDENT
1385092;mehmet.ali.evelek;5061;6721;17202;23805;7213;16780;22032;ROLE_STUDENT
1385094;ummet.alp.aslaner;3009;1968;4967;7341;2487;4342;6716;ROLE_STUDENT
1385095;gorkem.cunkus;1281;856;1894;2606;858;1896;2608;ROLE_STUDENT
1385096;eymen.sahin11;991;3844;8545;9327;3899;8600;9382;ROLE_STUDENT
1385097;danial.hassan.paur;2460;4571;5792;7856;4554;5701;7188;ROLE_STUDENT
1385098;eylul.deniz.sen;987;1195;1983;2798;1247;1962;2777;ROLE_STUDENT
1385099;ege.tepe;2527;1603;3458;5296;1561;3416;5254;ROLE_STUDENT
1385100;ege.arbil;1885;729;1111;2344;801;1118;2351;ROLE_STUDENT
1385101;kivanc.utku;1254;1590;3304;4116;1688;2534;3346;ROLE_STUDENT
1385102;ikra.yasacan;1111;2384;4234;7348;2171;2902;5040;ROLE_STUDENT
1385103;gokhan.kivanc.muftuoglu;2497;2333;4311;5043;2491;4285;5017;ROLE_STUDENT
1385104;arda.topcuoglu;4932;1116;3313;5562;1596;3716;5582;ROLE_STUDENT
1385105;meric.alp.atak;1944;681;2281;2281;958;2259;2259;ROLE_STUDENT
1385107;miray.akyol2;2629;1133;2563;3880;1113;2448;3765;ROLE_STUDENT
1385108;efe.degirmenci6;678;2296;4114;5024;2460;3976;4886;ROLE_STUDENT
1385109;ali.asaf.kubilay;1894;1282;4018;6217;1260;3828;6027;ROLE_STUDENT
1385110;cinar.sohodol;2329;4131;10157;11642;3871;8124;9179;ROLE_STUDENT
1385111;eliz.bildiren;12759;4281;9294;15335;5424;9131;13630;ROLE_STUDENT
1385113;borga.erturk;1153;2140;3874;5913;2011;3343;4909;ROLE_STUDENT
1385114;mehmet.doruk.ozer;2664;1065;2320;3266;1305;2276;3222;ROLE_STUDENT
1385115;deniz.aras.teker;4409;2454;4421;5842;2536;4413;5834;ROLE_STUDENT
1385116;huseyin.enes.tatli;4745;1964;3309;4069;1896;3241;4001;ROLE_STUDENT
1385117;ceren.isil.senyagci;6675;1456;3534;7571;2581;4185;7877;ROLE_STUDENT
1385118;meyra.turhan;1674;1010;2016;2016;994;1924;1924;ROLE_STUDENT
1385119;derin.ozaltin;9662;5761;13421;16925;10211;12248;12735;ROLE_STUDENT
1385120;sarya.dogan2;743;1146;1924;1924;1105;1179;1179;ROLE_STUDENT
1385121;toprak.mandaci;2680;1817;4670;6136;1895;4321;5445;ROLE_STUDENT
1385122;doruk.tunca;2161;592;1101;2003;594;867;1769;ROLE_STUDENT
1385125;tahirhan.karaboga;808;492;880;1321;492;880;1321;ROLE_STUDENT
1385126;mustafa.egemen.bostan2;5863;5829;11944;16398;5884;10441;12865;ROLE_STUDENT
1385127;kamil.ozveren;1637;2183;3697;4040;2226;3655;3998;ROLE_STUDENT
1385128;mira.deren.ogras;2757;2548;4146;7887;2542;4140;7881;ROLE_STUDENT
1385129;mehmet.uras.gurel;2308;650;1870;2361;638;1495;1495;ROLE_STUDENT
1385130;huseyin.ediz.batur;2051;1080;2048;3303;1072;2040;3295;ROLE_STUDENT
1385131;masal.yilmaz9;3420;3708;9954;13668;7891;10459;13083;ROLE_STUDENT
1385132;gunes.kenar;2489;1813;3244;4684;2913;3438;4317;ROLE_STUDENT
1385133;ali.bugra.kerey;1297;535;535;1602;479;479;1546;ROLE_STUDENT
1385134;barkin.ata.altinok;4101;1460;2746;3923;1539;2750;3492;ROLE_STUDENT
1385135;riza.uras.cakan;3731;2401;6144;10233;2467;6111;10200;ROLE_STUDENT
1385136;deniz.erol11;1571;913;1457;1457;905;1449;1449;ROLE_STUDENT
1385137;ahmed.ertugrul.oral;20489;5035;10740;13291;5075;10683;12832;ROLE_STUDENT
1385138;sila.koc31;3767;2187;4761;7729;1866;3132;3995;ROLE_STUDENT
1385139;mehmet.kutay.arikan;2300;1237;2681;4526;2264;2938;3860;ROLE_STUDENT
1385140;elif.avcilar4;435;1825;4261;5954;1656;3723;4480;ROLE_STUDENT
1385141;asya.esenkaya;1429;1644;3190;5041;1522;2722;4103;ROLE_STUDENT
1385142;simru.oktar;4724;2056;5707;7035;3353;5251;6579;ROLE_STUDENT
1385143;sarp.tunca;3147;2307;3957;4328;2309;3959;4330;ROLE_STUDENT
1385144;cagan.sezer;2280;1087;3530;6417;1191;3519;5812;ROLE_STUDENT
1385145;zeynep.alya.kahraman;2237;1393;2627;4194;1620;2527;4094;ROLE_STUDENT
1385146;ilbars.ozen;3021;1876;4948;5998;2196;4609;5205;ROLE_STUDENT
1385147;alara.sinirdere;1967;1263;2585;5308;1329;2579;5302;ROLE_STUDENT
1385148;zeynep.ersin2;9527;5871;13954;16900;10469;14989;16316;ROLE_STUDENT
1385149;agca.caliskan;991;1385;2233;3140;1411;2259;3166;ROLE_STUDENT
1385150;ada.demirtas2;2199;1614;3144;3915;1777;2865;3636;ROLE_STUDENT
1385151;doga.liza.kerimoglu;1720;2173;4956;5683;2408;4400;5127;ROLE_STUDENT
1385152;asya.aslan6;853;947;2071;2633;997;2052;2614;ROLE_STUDENT
1385153;ildar.ernis;1954;1194;2332;3077;1087;1607;1607;ROLE_STUDENT
1385154;kaan.gucuyen;3233;2753;5592;8824;3098;4800;7720;ROLE_STUDENT
1385156;mete.kocabiyik;4201;2096;4821;6768;2077;4802;6152;ROLE_STUDENT
1385157;masal.ela.sariogullari;654;355;1119;1119;355;929;929;ROLE_STUDENT
1385159;civan.ince2;1146;916;1698;2469;1093;1691;2462;ROLE_STUDENT
1385162;eylul.unal11;2765;1713;3671;6397;1533;3143;5869;ROLE_STUDENT
1385165;izlen.hayta;179;940;3095;3844;810;2610;3359;ROLE_STUDENT
1385166;ayse.derin.kafesciler;1366;1726;4046;5477;2495;4025;4733;ROLE_STUDENT
1385167;beste.mila.ozdemir;9294;3240;8117;13435;3590;7647;12588;ROLE_STUDENT
1385168;nil.yesilyurt2;3308;2540;6416;9439;2692;5664;8167;ROLE_STUDENT
1385169;mila.kilic;1725;1739;5550;10920;1696;4786;8750;ROLE_STUDENT
1385170;eda.abidin;1959;1132;2602;3533;1275;2438;2438;ROLE_STUDENT
1385171;gokce.celikten;3814;1288;4234;6948;1307;4108;6822;ROLE_STUDENT
1385172;atilla.eryuva;2746;1444;2256;3543;1282;2094;3050;ROLE_STUDENT
1385173;derin.icengil;1120;1999;2345;2791;1997;2343;2789;ROLE_STUDENT
1385174;buluthan.tokmak;1203;1132;2892;2892;1018;2238;2238;ROLE_STUDENT
1385175;elif.erman5;2526;1018;1946;3065;1095;2023;3142;ROLE_STUDENT
1385176;ali.gerenlik;2668;2564;3183;4269;2520;3139;4225;ROLE_STUDENT
1385177;janan.shokohi;1515;3261;5460;6335;2925;2925;2925;ROLE_STUDENT
1385178;berensu.taner;1990;2447;5052;6124;2880;4780;5259;ROLE_STUDENT
1385179;ece.lina.ozdemir;8228;4127;10982;17641;4596;11289;17503;ROLE_STUDENT
1385180;mehmet.kaan.bozkurt;593;899;2129;2129;857;2087;2087;ROLE_STUDENT
1385181;asya.yavuz9;7335;2610;6713;9785;5453;8348;10353;ROLE_STUDENT
1385183;baybars.melik.dogca;598;675;825;2470;633;783;2013;ROLE_STUDENT
1385184;elif.musdal;3692;2983;6848;9810;3189;6276;8210;ROLE_STUDENT
1385185;deniz.ersin5;1481;1890;3464;5359;2072;3287;4738;ROLE_STUDENT
1385186;defne.ece.duman;11315;3599;9048;14803;7323;9374;12690;ROLE_STUDENT
1385187;derin.mavi.sakiroglu;1409;970;2287;4169;1479;2576;4458;ROLE_STUDENT
1385188;nisan.eva.nuzket;490;985;2082;3059;777;1272;1854;ROLE_STUDENT
1385190;minel.atli;2919;2681;6045;8866;2923;6015;7924;ROLE_STUDENT
1385191;elif.ceren.yilmaz;1344;1539;2436;3181;1509;2406;3151;ROLE_STUDENT
1385192;mila.vuralbuyuk;3012;2252;4460;4860;2327;4460;4860;ROLE_STUDENT
1385193;bati.senol;1968;1388;3428;5323;1385;3008;4903;ROLE_STUDENT
1385194;derin.deniz.evren;3225;1615;5787;10897;1669;5390;10157;ROLE_STUDENT
1385195;mahir.yaman.ozcanli;2386;2112;4164;5043;2323;4164;5043;ROLE_STUDENT
1385196;ruzgar.koyuncular;3410;1319;3368;4087;1115;2799;3518;ROLE_STUDENT
1385197;derin.inan8;879;2053;4869;5295;1993;4632;5058;ROLE_STUDENT
1385198;alkin.umutlu;2504;1219;3482;5555;1167;3316;5389;ROLE_STUDENT
1385199;ibrahim.suruculer2;2907;864;1565;3343;860;1561;3339;ROLE_STUDENT
1385200;tugra.alp.tuzemen;3795;1746;5070;9488;1697;5021;9132;ROLE_STUDENT
1385203;elvin.guzlu;2298;2899;7025;10124;3163;6697;9095;ROLE_STUDENT
1385204;ela.bingolbali;2844;913;3452;3996;1267;3448;3992;ROLE_STUDENT
1385206;celil.giray.cetin;3770;1938;5147;7540;1988;4963;7356;ROLE_STUDENT
1385207;sara.hivda.onur;95;325;684;2043;317;676;2035;ROLE_STUDENT
1385209;alara.ozgur2;60;606;680;1250;609;683;1253;ROLE_STUDENT
1385210;halil.ata.yamcicier;1384;1286;2135;2826;1236;2085;2449;ROLE_STUDENT
1385211;ege.mert.yavuz;916;331;505;505;331;505;505;ROLE_STUDENT
1385212;gokce.aktas9;3813;3761;7946;15710;4008;7631;13712;ROLE_STUDENT
1385213;maya.erkan;5245;1454;5590;8286;2283;5428;8124;ROLE_STUDENT
1385214;halil.ege.ugurlu;1189;983;1652;1652;1209;1631;1631;ROLE_STUDENT
1385215;ali.kerem.gencur;11226;5031;9693;12355;7033;9741;12403;ROLE_STUDENT
1385216;deniz.murat;905;1348;2453;3298;1856;2479;2479;ROLE_STUDENT
1385217;sarp.deniz.secici;2830;2692;4691;8853;3212;4684;8429;ROLE_STUDENT
1385218;neval.subasi;3572;1151;3998;4785;1340;3667;4454;ROLE_STUDENT
1385219;ayse.beren.yetkinel;5539;2777;5324;5736;3007;5203;5615;ROLE_STUDENT
1385220;bahar.karan;1389;1406;3444;5367;1708;3446;5369;ROLE_STUDENT
1385221;masal.bagmesli;3283;1705;5338;7422;1684;5317;6934;ROLE_STUDENT
1385222;duru.beser;8223;2237;5262;6626;3296;5535;6501;ROLE_STUDENT
1385223;yigit.okyay;3735;2245;4053;6966;1907;3603;6516;ROLE_STUDENT
1385224;cagdas.ekren;3495;1612;2165;3406;1580;2054;3295;ROLE_STUDENT
1385226;kaan.tepe2;4552;2155;5344;8119;2308;5067;7842;ROLE_STUDENT
1385227;elif.rana.basbay;3568;2231;6210;8335;2302;6281;7979;ROLE_STUDENT
1385228;ela.sinik;3252;2226;3894;5099;2226;3894;5099;ROLE_STUDENT
1385229;umut.uras.akcan;533;929;1952;3746;873;1390;1901;ROLE_STUDENT
1385230;deniz.zele.sakiroglu;1916;1873;4349;5789;1572;3632;4681;ROLE_STUDENT
1385231;oyku.nil.tokel;1978;2335;5288;5591;2626;5148;5148;ROLE_STUDENT
1385233;nurettin.kaan.yildiz;10953;4291;8712;11229;4565;8552;10562;ROLE_STUDENT
1385234;zeynep.esma.soya;2633;805;1627;4146;1052;1567;4086;ROLE_STUDENT
1385235;nuri.ege.sevin;2940;1600;4252;6140;1603;3987;5875;ROLE_STUDENT
1385236;arya.akar;1005;1800;3015;4795;1887;3015;4473;ROLE_STUDENT
1385237;defne.gokmen;581;474;861;861;622;861;861;ROLE_STUDENT
1385238;rana.zeynep.caliskan;404;740;1261;1857;645;1054;1650;ROLE_STUDENT
1385239;melisa.tulga;2120;1433;2983;4354;1381;2251;2554;ROLE_STUDENT
1385240;duru.su.kahraman;653;610;992;1693;610;992;1693;ROLE_STUDENT
1385241;mutlu.isik2;2735;1091;2958;5937;1080;2947;5926;ROLE_STUDENT
1385242;metehan.turkyilmaz2;2312;2352;7100;12637;2270;6484;11012;ROLE_STUDENT
1385243;ekin.algin;2359;3414;5926;6998;3513;5291;6363;ROLE_STUDENT
1385246;mira.tolu;2237;1233;3159;6212;1225;3151;6204;ROLE_STUDENT
1385247;elif.ozaltin;1223;722;1267;1267;770;1252;1252;ROLE_STUDENT
1385248;nil.sezer3;836;832;1781;2677;797;1746;2642;ROLE_STUDENT
1385249;gorkem.aras.gorel;4538;3549;5850;8303;3309;5610;7760;ROLE_STUDENT
1385250;fatih.emre.sunku;4152;1023;2187;3633;1022;2186;3212;ROLE_STUDENT
1385251;halil.alp.gokce;1373;2665;4448;6062;2667;4450;6064;ROLE_STUDENT
1385252;ecem.aksit2;3469;1398;3956;5866;1398;3956;5866;ROLE_STUDENT
1385254;nehir.fazlilar;3572;1341;4888;8366;2876;5376;7616;ROLE_STUDENT
1385255;ecrin.ipek.cakici;3689;1219;3408;4898;1441;3404;4894;ROLE_STUDENT
1385256;eren.cagan.guclu;1811;2459;5340;7738;2344;5122;7520;ROLE_STUDENT
1385257;metin.akyol8;1798;2269;4218;7359;2256;4061;6779;ROLE_STUDENT
1385258;barbaros.ege.gonen;993;1537;2216;4075;1537;2216;4075;ROLE_STUDENT
1385259;uras.tanir;1919;991;2312;3488;844;2165;3341;ROLE_STUDENT
1385260;arya.emirbas;4979;1270;3093;4041;1253;2989;3937;ROLE_STUDENT
1385261;ali.yaman.cakan;2774;914;1988;2973;2843;3228;3228;ROLE_STUDENT
1385262;beril.baygin;1503;2290;5400;8654;2113;3387;5887;ROLE_STUDENT
1385263;aslihan.bayer;5414;3662;9867;11446;3795;8980;10559;ROLE_STUDENT
1385264;fethi.goktug.duymaz2;2138;1163;2096;2851;1606;2157;2912;ROLE_STUDENT
1385265;olgun.ege.olca;49;758;1070;1385;748;1060;1375;ROLE_STUDENT
1385266;merve.sinir;5201;2619;7043;9284;3163;7101;8941;ROLE_STUDENT
1385267;nil.ozaltin;1137;1335;1869;2767;1335;1869;2767;ROLE_STUDENT
1385268;nil.neva.yas;2620;1227;2669;4941;1445;2660;4569;ROLE_STUDENT
1385269;erdogan.cetin4;404;1983;6072;11113;1969;5780;10821;ROLE_STUDENT
1385270;bilge.dalgic;11902;7807;19150;31016;9743;17749;28385;ROLE_STUDENT
1385271;duru.masal.ugur;3606;1253;3942;5916;1253;3942;5916;ROLE_STUDENT
1385272;toprak.ozyildirim;5052;2620;4551;9004;2610;4066;8519;ROLE_STUDENT
1385273;deren.celikel;1726;3531;7999;9798;3576;7244;8639;ROLE_STUDENT
1385274;taha.erbil2;466;297;463;829;297;463;829;ROLE_STUDENT
1385275;elif.berra.dogan;2529;1341;3730;4424;1331;2221;2915;ROLE_STUDENT
1385276;defne.acar15;2533;1742;3774;5444;1761;3499;4782;ROLE_STUDENT
1385277;bugra.bingolbali2;3712;1429;3204;4080;1492;3202;4078;ROLE_STUDENT
1385278;uras.caliskan3;316;538;2229;2229;460;1677;1677;ROLE_STUDENT
1385280;ece.gumus10;1364;1170;2789;3368;1230;2248;2827;ROLE_STUDENT
1385281;naz.alina.ozdamla;2473;2095;3878;4220;2041;3221;3563;ROLE_STUDENT
1385282;alya.gencoglu;3412;762;1473;2678;745;1456;2661;ROLE_STUDENT
1385283;defne.dalgic;927;711;907;2212;640;836;2141;ROLE_STUDENT
1385284;derin.arya.badikanli;5870;1321;4040;8591;1278;3547;8098;ROLE_STUDENT
1385285;asya.ela.eren;2225;1409;3884;9658;1541;3896;9160;ROLE_STUDENT
1385286;yuksel.kayra.bircan;3452;3772;6659;7473;3687;6574;7388;ROLE_STUDENT
1385287;nil.kulahli;2751;2329;2960;3288;2349;2907;3235;ROLE_STUDENT
1385288;ece.yayla3;1292;2219;4710;6654;2463;4280;6224;ROLE_STUDENT
1385289;kaan.turkyilmaz6;1647;1053;6192;11517;899;5417;10269;ROLE_STUDENT
1385290;cemre.narin.gur;2485;2041;5053;7679;2192;3607;4420;ROLE_STUDENT
1385292;almila.ucar;1498;2752;4252;5132;2646;3467;3851;ROLE_STUDENT
1385293;ibrahim.deniz.kuzucuk;2324;2115;3526;5564;2187;3284;4651;ROLE_STUDENT
1385295;eren.surgel;2674;1203;2529;4488;2078;3076;4639;ROLE_STUDENT
1385296;elya.ozcan;5012;1920;4686;6682;2036;4686;6682;ROLE_STUDENT
1385297;emir.guler22;2796;2086;4541;5894;2263;4309;5341;ROLE_STUDENT
1385298;toprak.uras.demirkok;4360;1297;2807;4101;1753;2604;3524;ROLE_STUDENT
1385299;lina.yasacan;611;1136;2474;3253;991;1688;2007;ROLE_STUDENT
1385300;alin.yildiz3;1403;2073;4614;5150;2200;4088;4624;ROLE_STUDENT
1385301;zeynep.nil.bozkurt;2831;1371;2862;3587;1252;2743;3135;ROLE_STUDENT
1385302;damla.cayirli;3868;2441;8135;13157;3447;7897;11969;ROLE_STUDENT
1385306;ali.cinar.yildiz;4492;633;1093;1682;753;900;900;ROLE_STUDENT
1385307;oyku.cirakoglu;475;1012;1543;1543;1118;1564;1564;ROLE_STUDENT
1385308;mehmet.fatih.osmanli;1461;861;1085;1527;804;1028;1470;ROLE_STUDENT
1385309;yavuz.cetin12;3996;2750;4326;4326;2757;3823;3823;ROLE_STUDENT
1385310;armina.inci.alpay;4993;2478;6513;8390;2866;6811;8324;ROLE_STUDENT
1385311;bade.gulsen;444;1168;4125;9815;1072;3623;8107;ROLE_STUDENT
1385312;emir.ozsen;5864;1059;1735;2452;1149;1735;2123;ROLE_STUDENT
1385313;aras.turk2;3361;2523;6083;8785;2469;6029;8731;ROLE_STUDENT
1385314;ipek.bozkurt12;5192;2048;4928;7460;1997;4601;6610;ROLE_STUDENT
